Latitude,Longitude
39.8653909000,3.1346639000
39.8653985000,3.1346578000
39.8654137900,3.1346067300
39.8654034000,3.1346513000
39.8654131000,3.1346418000
39.8654203000,3.1346358000
39.8654367800,3.1345818800
39.8654233000,3.1346305000
39.8654277000,3.1346251000
39.8654349000,3.1346174000
39.8654419000,3.1346103000
39.8654374500,3.1345724300
39.8654479000,3.1346014000
39.8654548000,3.1345935000
39.9300905000,3.1260613000
39.8654714000,3.1345752000
39.8654443800,3.1345605500
39.8654714000,3.1345711000
39.8654750000,3.1345658000
39.8654472500,3.1345525700
39.8654778000,3.1345624000
39.8654795000,3.1345578000
39.8654845000,3.1345514000
39.8654912000,3.1345440000
39.8654590200,3.1345425600
39.8654961000,3.1345363000
39.8655025000,3.1345292000
39.8655092000,3.1345227000
39.8654768700,3.1345281000
39.8655149000,3.1345151000
39.8655208000,3.1345091000
39.8654956400,3.1345146500
39.8655248000,3.1345053000
39.8655330000,3.1344959000
39.8626536000,3.1392282000
39.8655507000,3.1344791000
39.8655130000,3.1345051400
39.8655479000,3.1344809000
39.8655538000,3.1344763000
39.8655598000,3.1344716000
39.8655369200,3.1344873800
39.8655658000,3.1344670000
39.8655732000,3.1344623000
39.8655612000,3.1344696200
39.8655792000,3.1344585000
39.8655885000,3.1344524000
39.8655964000,3.1344467000
39.8655814900,3.1344548000
39.8655994000,3.1344451000
39.8656037000,3.1344422000
39.8656118000,3.1344363000
39.8656197000,3.1344303000
39.8656087500,3.1344402500
39.8656283000,3.1344251000
39.8656359000,3.1344193000
39.8626536000,3.1392282000
39.8656283000,3.1344254600
39.8656442000,3.1344128000
39.8656517000,3.1344080000
39.8656602000,3.1344023000
39.8656466100,3.1344194900
39.8656638000,3.1344011000
39.8656677000,3.1343992000
39.8656760000,3.1343947000
39.8656838000,3.1343901000
39.8656674000,3.1344052400
39.8656919000,3.1343854000
39.8656986000,3.1343809000
39.8657058000,3.1343753000
39.8656875200,3.1343891500
39.8657119000,3.1343701000
39.8657190000,3.1343641000
39.8657079100,3.1343714500
39.8657224000,3.1343608000
39.8657252000,3.1343584000
39.8657324000,3.1343530000
39.8573545000,3.1332713000
39.8657515000,3.1343394000
39.8657344100,3.1343558500
39.8657508000,3.1343396000
39.8657568000,3.1343354000
39.8657631000,3.1343309000
39.8657647200,3.1343392000
39.8657698000,3.1343257000
39.8657777000,3.1343189000
39.8657890900,3.1343154400
39.8657821000,3.1343144000
39.8657916000,3.1343049000
39.8657983000,3.1342977000
39.8658098400,3.1342920900
39.8658014000,3.1342943000
39.8658062000,3.1342888000
39.8658129000,3.1342813000
39.8658201000,3.1342729000
39.8658339000,3.1342715700
39.8658273000,3.1342641000
39.8658337000,3.1342555000
39.8573545000,3.1332713000
39.8658701700,3.1342382700
39.8658381000,3.1342482000
39.8658468000,3.1342369000
39.8658518000,3.1342267000
39.8659046500,3.1341984100
39.8658536000,3.1342221000
39.8658583000,3.1342150000
39.8658633000,3.1342038000
39.8658664000,3.1341922000
39.8659193600,3.1341608800
39.8658718000,3.1341783000
39.8658728000,3.1341665000
39.8659234900,3.1341285000
39.8658727000,3.1341573000
39.8658754000,3.1341406000
39.8658751000,3.1341293000
39.8659204900,3.1341003400
39.8658749000,3.1341241000
39.8658768000,3.1341153000
39.8658771000,3.1341034000
39.8658764000,3.1340920000
39.8599614000,3.1542761000
39.8659190600,3.1340660400
39.8658793000,3.1340786000
39.8658785000,3.1340668000
39.8659230700,3.1340375900
39.8658773000,3.1340552000
39.8658792000,3.1340422000
39.8658796000,3.1340307000
39.8659217700,3.1340114700
39.8658824000,3.1340235000
39.8658835000,3.1340160000
39.8658840000,3.1340041000
39.8658837000,3.1339924000
39.8659158500,3.1339843900
39.8658865000,3.1339797000
39.8658863000,3.1339674000
39.8658857000,3.1339554000
39.8659047200,3.1339652400
39.8658860000,3.1339427000
39.8658860000,3.1339317000
39.8576334000,3.1348388000
39.8658959900,3.1339522200
39.8658865000,3.1339257000
39.8658868000,3.1339214000
39.8658864000,3.1339104000
39.8658858000,3.1338986000
39.8658880100,3.1339322300
39.8658857000,3.1338942000
39.8658856000,3.1338882000
39.8658854000,3.1338771000
39.8658848000,3.1338660000
39.8658864900,3.1339042800
39.8658840000,3.1338563000
39.8658832000,3.1338464000
39.8658814400,3.1338840800
39.8658826000,3.1338414000
39.8658818000,3.1338285000
39.8658814000,3.1338174000
39.8658779800,3.1338525600
39.8658811000,3.1338128000
39.8658806000,3.1338078000
39.8658801000,3.1337965000
39.8576334000,3.1348388000
39.8658796000,3.1337890000
39.8658747900,3.1338256400
39.8658779000,3.1337729000
39.8658771000,3.1337647000
39.8658737700,3.1338199700
39.8658764000,3.1337584000
39.8658761000,3.1337555000
39.8658751000,3.1337441000
39.8658742000,3.1337338000
39.8658707400,3.1338236100
39.8658739000,3.1337290000
39.8658736000,3.1337225000
39.8658733000,3.1337106000
39.8658731000,3.1336993000
39.8658632100,3.1338006800
39.8658715000,3.1336942000
39.8658710000,3.1336848000
39.8658560300,3.1337923400
39.8658704000,3.1336753000
39.8658683000,3.1336694000
39.8658667000,3.1336606000
39.8576334000,3.1348388000
39.8658529100,3.1337775600
39.8658640000,3.1336417000
39.8658628000,3.1336525000
39.8658622000,3.1336485000
39.8658616000,3.1336416000
39.8658493600,3.1337525100
39.8658592000,3.1336403000
39.8658579000,3.1336325000
39.8658406200,3.1337205800
39.8658567000,3.1336233000
39.8658540000,3.1336179000
39.8658520000,3.1336100000
39.8658356400,3.1336882700
39.8658508000,3.1336043000
39.8658476000,3.1335945000
39.8658464000,3.1335850000
39.8658317200,3.1336515300
39.8658446000,3.1335775000
39.8658434000,3.1335670000
39.8576334000,3.1348388000
39.8658417000,3.1335572000
39.8658340900,3.1336320200
39.8658404000,3.1335403000
39.8658309800,3.1335981100
39.8658380000,3.1335259000
39.8658363000,3.1335139000
39.8658351000,3.1335031000
39.8658269900,3.1335664500
39.8658326000,3.1334941000
39.8658312000,3.1334831000
39.8658294000,3.1334707000
39.8658201900,3.1335299200
39.8658266000,3.1334600000
39.8658239000,3.1334489000
39.8658144500,3.1335017900
39.8658210000,3.1334416000
39.8658175000,3.1334280000
39.8658154000,3.1334173000
39.8576334000,3.1348388000
39.8658107400,3.1334722800
39.8658098000,3.1333981000
39.8658097000,3.1333993000
39.8658083000,3.1333922000
39.8658084100,3.1334516100
39.8658065000,3.1333817000
39.8658042000,3.1333742000
39.8658021000,3.1333639000
39.8658032000,3.1334243500
39.8658002000,3.1333575000
39.8657972000,3.1333445000
39.8657949000,3.1333345000
39.8657990500,3.1333979300
39.8657915000,3.1333250000
39.8657887000,3.1333154000
39.8657858000,3.1333051000
39.8657906700,3.1333736700
39.8657820000,3.1332956000
39.8657783000,3.1332853000
39.8576334000,3.1348388000
39.8657741000,3.1332782000
39.8657835900,3.1333523300
39.8657670000,3.1332610000
39.8657646000,3.1332531000
39.8657752000,3.1333307100
39.8657633000,3.1332489000
39.8657611000,3.1332449000
39.8657578000,3.1332361000
39.8657543000,3.1332263000
39.8657607800,3.1332799000
39.8657498000,3.1332174000
39.8657462000,3.1332073000
39.8657468900,3.1332403300
39.8657427000,3.1331973000
39.8657390000,3.1331871000
39.8657354000,3.1331765000
39.8657326900,3.1331975700
39.8657336000,3.1331713000
39.8657312000,3.1331657000
39.8657281000,3.1331557000
39.8657247000,3.1331445000
39.8576334000,3.1348388000
39.8657178900,3.1331584400
39.8657201000,3.1331340000
39.8657162000,3.1331235000
39.8657083000,3.1331221500
39.8657128000,3.1331145000
39.8657080000,3.1331010000
39.8657047000,3.1330906000
39.8657029400,3.1330925900
39.8657028000,3.1330847000
39.8657009000,3.1330791000
39.8656975000,3.1330680000
39.8656942000,3.1330569000
39.8656920500,3.1330693000
39.8656905000,3.1330460000
39.8656867000,3.1330357000
39.8656796600,3.1330291500
39.8656833000,3.1330277000
39.8656784000,3.1330158000
39.8656749000,3.1330060000
39.8513852000,3.1163452000
39.8656700400,3.1329943800
39.8656719000,3.1329995000
39.8656648000,3.1329787000
39.8656637000,3.1329770000
39.8656611000,3.1329696000
39.8656601100,3.1329592900
39.8656574000,3.1329609000
39.8656530000,3.1329493000
39.8656468700,3.1329168600
39.8656499000,3.1329407000
39.8656455000,3.1329288000
39.8656417000,3.1329178000
39.8656347500,3.1328822600
39.8656395000,3.1329112000
39.8656374000,3.1329047000
39.8656334000,3.1328938000
39.8656292000,3.1328818000
39.8656196300,3.1328349600
39.8656250000,3.1328685000
39.8656214000,3.1328568000
39.8656177000,3.1328453000
39.8513852000,3.1163452000
39.8656149600,3.1328038200
39.8656140000,3.1328327000
39.8656101000,3.1328208000
39.8656032600,3.1327714500
39.8656086000,3.1328140000
39.8656066000,3.1328072000
39.8656030000,3.1327966000
39.8655989000,3.1327848000
39.8655884400,3.1327347300
39.8655947000,3.1327699000
39.8655906000,3.1327572000
39.8655866000,3.1327450000
39.8655758400,3.1326918500
39.8655821000,3.1327308000
39.8655783000,3.1327190000
39.8655683100,3.1326773900
39.8655758000,3.1327100000
39.8655742000,3.1327041000
39.8655706000,3.1326921000
39.8655674000,3.1326808000
39.8518175000,3.1241806000
39.8655599500,3.1326570300
39.8655661000,3.1326764000
39.8655638000,3.1326672000
39.8655608000,3.1326553000
39.8655580000,3.1326439000
39.8655489700,3.1326273200
39.8655550000,3.1326317000
39.8655524000,3.1326198000
39.8655392000,3.1326097500
39.8655504000,3.1326114000
39.8655468000,3.1325959000
39.8655441000,3.1325837000
39.8655268700,3.1325832200
39.8655431000,3.1325790000
39.8655410000,3.1325710000
39.8655387000,3.1325597000
39.8655359000,3.1325475000
39.8655178700,3.1325525700
39.8655317000,3.1325359000
39.8655291000,3.1325247000
39.8655046700,3.1325173000
39.8655272000,3.1325157000
39.8518175000,3.1241806000
39.8655215000,3.1325015000
39.8655177000,3.1324905000
39.8654971700,3.1324846700
39.8655129000,3.1324793000
39.8655089000,3.1324681000
39.8655051000,3.1324572000
39.8654893500,3.1324476800
39.8654999000,3.1324440000
39.8654961000,3.1324331000
39.8654787200,3.1324170600
39.8654922000,3.1324243000
39.8654869000,3.1324099000
39.8654835000,3.1323984000
39.8654719700,3.1323861200
39.8654824000,3.1323937000
39.8654803000,3.1323866000
39.8654779000,3.1323745000
39.8654764000,3.1323630000
39.8654648700,3.1323398600
39.8518175000,3.1241806000
39.8654732000,3.1323296000
39.8654736000,3.1323274000
39.8654761100,3.1323068300
39.8654749000,3.1323208000
39.8654778000,3.1323098000
39.8654808000,3.1322999000
39.8654853500,3.1322701800
39.8654828000,3.1322928000
39.8654846000,3.1322873000
39.8654887000,3.1322769000
39.8654935000,3.1322663000
39.8654966700,3.1322385500
39.8654992000,3.1322549000
39.8655052000,3.1322452000
39.8655117000,3.1322357000
39.8655129000,3.1322101900
39.8655176000,3.1322270000
39.8655246000,3.1322179000
39.8655306200,3.1321853200
39.8655293000,3.1322111000
39.8518175000,3.1241806000
39.8655381000,3.1322000000
39.8655448000,3.1321924000
39.8655506800,3.1321580000
39.8655480000,3.1321888000
39.8655520000,3.1321829000
39.8655578000,3.1321755000
39.8655644000,3.1321675000
39.8655712200,3.1321311200
39.8655709000,3.1321579000
39.8655776000,3.1321490000
39.8655903400,3.1321022600
39.8655833000,3.1321399000
39.8655916000,3.1321282000
39.8655980000,3.1321200000
39.8656075900,3.1320820200
39.8656012000,3.1321138000
39.8656045000,3.1321083000
39.8656102000,3.1320992000
39.8656160000,3.1320896000
39.8656251800,3.1320503700
39.8541080000,3.1226134000
39.8656188000,3.1320774000
39.8656287000,3.1320585000
39.8656302000,3.1320567000
39.8656336000,3.1320496000
39.8656426400,3.1320074100
39.8656382000,3.1320374000
39.8656411000,3.1320290000
39.8656490700,3.1319662600
39.8656433000,3.1320218000
39.8656466000,3.1320031000
39.8656494000,3.1319908000
39.8656537400,3.1319262200
39.8656500000,3.1319745000
39.8656515000,3.1319601000
39.8656520000,3.1319474000
39.8656510400,3.1318935700
39.8656504000,3.1319317000
39.8656488000,3.1319185000
39.8656437300,3.1318556600
39.8656474000,3.1319092000
39.8541080000,3.1226134000
39.8656422000,3.1318907000
39.8656390000,3.1318681000
39.8656385000,3.1318653000
39.8656292700,3.1318614600
39.8656353000,3.1318577000
39.8656325000,3.1318473000
39.8656293000,3.1318363000
39.8656162700,3.1318545300
39.8656250000,3.1318255000
39.8656214000,3.1318151000
39.8656055100,3.1318423200
39.8656191000,3.1318085000
39.8656136000,3.1317955000
39.8656099000,3.1317849000
39.8655968800,3.1318110200
39.8656050000,3.1317760000
39.8656010000,3.1317651000
39.8655970000,3.1317544000
39.8655868700,3.1317775000
39.8513852000,3.1163452000
39.8655912000,3.1317479000
39.8655831000,3.1317290000
39.8655823000,3.1317271000
39.8655722400,3.1317596000
39.8655811000,3.1317239000
39.8655788000,3.1317215000
39.8655751000,3.1317128000
39.8655718000,3.1317036000
39.8655674000,3.1317296200
39.8655683000,3.1316952000
39.8655649000,3.1316843000
39.8655616000,3.1316736000
39.8655656700,3.1317013500
39.8655581000,3.1316625000
39.8655543000,3.1316516000
39.8655571400,3.1316776600
39.8655523000,3.1316457000
39.8655509000,3.1316416000
39.8655474000,3.1316321000
39.8655432000,3.1316210000
39.8655472200,3.1316507000
39.8655398000,3.1316119000
39.8513852000,3.1163452000
39.8655279000,3.1315855000
39.8655265000,3.1315833000
39.8655395200,3.1316387100
39.8655245000,3.1315793000
39.8655210000,3.1315709000
39.8655298200,3.1316077900
39.8655196000,3.1315659000
39.8655157000,3.1315544000
39.8655121000,3.1315445000
39.8655205300,3.1315808200
39.8655109000,3.1315407000
39.8655090000,3.1315355000
39.8655054000,3.1315245000
39.8655019000,3.1315142000
39.8655110200,3.1315415100
39.8654982000,3.1315035000
39.8654950000,3.1314935000
39.8655027100,3.1315133600
39.8654921000,3.1314857000
39.8636757000,3.1251209000
39.8654884000,3.1314766000
39.8654800000,3.1314566000
39.8654934400,3.1314831900
39.8654785000,3.1314535000
39.8654736000,3.1314425000
39.8654697000,3.1314336000
39.8654793300,3.1314567100
39.8654652000,3.1314250000
39.8654610000,3.1314159000
39.8654567000,3.1314064000
39.8654686200,3.1314229800
39.8654525000,3.1313968000
39.8654475000,3.1313862000
39.8654573400,3.1313916800
39.8654442000,3.1313789000
39.8654388000,3.1313654000
39.8654346000,3.1313555000
39.8654463900,3.1313577200
39.8654308000,3.1313444000
39.8652696000,3.1301944000
39.8654203000,3.1313191000
39.8654190000,3.1313153000
39.8654361300,3.1313279900
39.8654177000,3.1313082000
39.8654151000,3.1312977000
39.8654283300,3.1313013200
39.8654135000,3.1312903000
39.8654110000,3.1312756000
39.8654088000,3.1312650000
39.8654218900,3.1312708100
39.8654083000,3.1312601000
39.8654069000,3.1312530000
39.8654047000,3.1312425000
39.8654021000,3.1312309000
39.8654154900,3.1312353200
39.8654006000,3.1312194000
39.8653979000,3.1312085000
39.8654082300,3.1312037800
39.8653950000,3.1311981000
39.8652834000,3.1301967000
39.8653948000,3.1311876000
39.8653893000,3.1311664000
39.8654014200,3.1311718200
39.8653897000,3.1311637000
39.8653890000,3.1311591000
39.8653866000,3.1311494000
39.8653980700,3.1311503600
39.8653844000,3.1311376000
39.8653828000,3.1311284000
39.8653801000,3.1311175000
39.8653773000,3.1311069000
39.8653912600,3.1311287900
39.8653748000,3.1310954000
39.8653721000,3.1310845000
39.8653864100,3.1311122900
39.8653715000,3.1310782000
39.8653707000,3.1310727000
39.8653680000,3.1310613000
39.8653653000,3.1310498000
39.8653810400,3.1310902600
39.8653632000,3.1310390000
39.8653828000,3.1303756000
39.8653552000,3.1310104000
39.8653543000,3.1310076000
39.8653715200,3.1310550200
39.8653533000,3.1310016000
39.8653513000,3.1309930000
39.8653668600,3.1310258200
39.8653509000,3.1309895000
39.8653503000,3.1309855000
39.8653482000,3.1309760000
39.8653457000,3.1309654000
39.8653632400,3.1310109200
39.8653438000,3.1309559000
39.8653415000,3.1309456000
39.8653388000,3.1309346000
39.8653588600,3.1309911600
39.8653371000,3.1309256000
39.8653351000,3.1309153000
39.8653470300,3.1309523500
39.8653336000,3.1309085000
39.8653318000,3.1302583000
39.8653319000,3.1308975000
39.8653257000,3.1308752000
39.8653346100,3.1309028800
39.8653240000,3.1308687000
39.8653210000,3.1308579000
39.8653180000,3.1308474000
39.8653212900,3.1308563500
39.8653148000,3.1308360000
39.8653118000,3.1308252000
39.8653057000,3.1308110300
39.8653094000,3.1308168000
39.8653054000,3.1308026000
39.8653023000,3.1307915000
39.8652835200,3.1307635600
39.8653009000,3.1307866000
39.8652990000,3.1307800000
39.8652959000,3.1307687000
39.8652931000,3.1307578000
39.8652687000,3.1307210800
39.8652900000,3.1307455000
39.8653918000,3.1303355000
39.8653166000,3.1306826000
39.8653211000,3.1306741000
39.8652603300,3.1306795200
39.8653234000,3.1306645000
39.8653269000,3.1306543000
39.8652623100,3.1306314000
39.8653283000,3.1306504000
39.8653305000,3.1306457000
39.8653359000,3.1306373000
39.8653427000,3.1306297000
39.8652812800,3.1305992200
39.8653493000,3.1306233000
39.8653562000,3.1306183000
39.8653641000,3.1306136000
39.8653086400,3.1305834900
39.8653712000,3.1306092000
39.8653788000,3.1306053000
39.8653348800,3.1305774400
39.8653826000,3.1306031000
39.8653855000,3.1306016000
39.8653790000,3.1303252000
39.8653934000,3.1305982000
39.8653995000,3.1305873000
39.8653565800,3.1305603500
39.8654014000,3.1305816000
39.8654060000,3.1305758000
39.8654136000,3.1305698000
39.8654223000,3.1305643000
39.8653779000,3.1305329600
39.8654299000,3.1305595000
39.8654385000,3.1305553000
39.8654002400,3.1305170600
39.8654438000,3.1305520000
39.8654547000,3.1305459000
39.8654630000,3.1305419000
39.8654233200,3.1305018200
39.8654669000,3.1305398000
39.8654715000,3.1305367000
39.8654793000,3.1305324000
39.8654875000,3.1305279000
39.8654461500,3.1304865200
39.8654941000,3.1305224000
39.8654578000,3.1302965000
39.8654967000,3.1305181000
39.8655056000,3.1304824000
39.8654660800,3.1304649400
39.8655056000,3.1304769000
39.8655083000,3.1304722000
39.8655131000,3.1304674000
39.8654869900,3.1304505800
39.8655158000,3.1304644000
39.8655185000,3.1304613000
39.8655245000,3.1304563000
39.8655309000,3.1304511000
39.8655079000,3.1304345400
39.8655372000,3.1304455000
39.8655447000,3.1304405000
39.8655522000,3.1304358000
39.8655287200,3.1304122500
39.8655600000,3.1304305000
39.8655677000,3.1304258000
39.8655522800,3.1303968400
39.8655731000,3.1304228000
39.8655833000,3.1304163000
39.8655325000,3.1303515000
39.8655876000,3.1304049000
39.8655800700,3.1303653700
39.8655910000,3.1303927000
39.8655974000,3.1303860000
39.8656042000,3.1303794000
39.8656013100,3.1303555600
39.8656118000,3.1303716000
39.8656194000,3.1303660000
39.8656221200,3.1303394200
39.8656256000,3.1303613000
39.8656353000,3.1303544000
39.8656433000,3.1303489000
39.8656439600,3.1303242100
39.8656472000,3.1303462000
39.8656514000,3.1303432000
39.8656594000,3.1303378000
39.8656669000,3.1303325000
39.8656719800,3.1302978100
39.8656751000,3.1303258000
39.8655906000,3.1303431000
39.8656815000,3.1303222000
39.8656872000,3.1303109000
39.8656884000,3.1303091000
39.8656974300,3.1302651600
39.8656928000,3.1303045000
39.8656985000,3.1302998000
39.8657169800,3.1302451500
39.8657022000,3.1302968000
39.8657114000,3.1302883000
39.8657182000,3.1302825000
39.8657410600,3.1302233300
39.8657253000,3.1302760000
39.8657327000,3.1302695000
39.8657399000,3.1302633000
39.8657656600,3.1302031800
39.8657480000,3.1302554000
39.8657563000,3.1302487000
39.8657823300,3.1301997600
39.8657621000,3.1302442000
39.8657726000,3.1302356000
39.8657676000,3.1301173000
39.8657867000,3.1301881000
39.8658090600,3.1301924500
39.8657837000,3.1301860000
39.8657854000,3.1301830000
39.8657906000,3.1301768000
39.8657970000,3.1301691000
39.8658419400,3.1301724100
39.8658039000,3.1301629000
39.8658105000,3.1301560000
39.8658748300,3.1301461100
39.8658159000,3.1301504000
39.8658246000,3.1301427000
39.8658310000,3.1301361000
39.8658983900,3.1301185800
39.8658351000,3.1301329000
39.8658390000,3.1301296000
39.8658456000,3.1301232000
39.8658528000,3.1301160000
39.8659366300,3.1300830700
39.8658609000,3.1301099000
39.8658675000,3.1301031000
39.8657069000,3.1299511000
39.8658761000,3.1300956000
39.8659614200,3.1300612000
39.8658725000,3.1300537000
39.8658772000,3.1300475000
39.8658819000,3.1300446000
39.8659769700,3.1300484700
39.8658903000,3.1300378000
39.8658969000,3.1300312000
39.8659941600,3.1300329800
39.8659055000,3.1300270000
39.8659130000,3.1300211000
39.8659202000,3.1300152000
39.8660136600,3.1300108500
39.8659293000,3.1300099000
39.8659372000,3.1300035000
39.8660386400,3.1299883500
39.8659448000,3.1299975000
39.8659538000,3.1299917000
39.8659161000,3.1297417000
39.8659662000,3.1299894000
39.8660596600,3.1299675800
39.8659790000,3.1299764000
39.8659875000,3.1299715000
39.8659932000,3.1299652000
39.8660716800,3.1299504400
39.8660002000,3.1299587000
39.8660069000,3.1299522000
39.8660141000,3.1299456000
39.8660754800,3.1299431300
39.8660221000,3.1299401000
39.8660302000,3.1299341000
39.8661193800,3.1299069000
39.8660354000,3.1299304000
39.8660486000,3.1299226000
39.8660568000,3.1299170000
39.8661589600,3.1298766500
39.8660827000,3.1299150000
39.8660936000,3.1299104000
39.8660361000,3.1297199000
39.8661078000,3.1299071000
39.8661904700,3.1298477300
39.8661247000,3.1298991000
39.8661313000,3.1298954000
39.8661385000,3.1298900000
39.8661452000,3.1298840000
39.8662101200,3.1298208400
39.8661568000,3.1298759000
39.8661660000,3.1298683000
39.8662360000,3.1297896800
39.8661735000,3.1298623000
39.8661793000,3.1298571000
39.8661878000,3.1298499000
39.8661963000,3.1298410000
39.8662565000,3.1297559500
39.8662063000,3.1298290000
39.8662134000,3.1298196000
39.8662797700,3.1297252700
39.8662204000,3.1298103000
39.8662290000,3.1297991000
39.8662148000,3.1294311000
39.8662373000,3.1297883000
39.8662999900,3.1297035400
39.8662392000,3.1297596000
39.8662399000,3.1297575000
39.8662442000,3.1297506000
39.8662492000,3.1297429000
39.8662513000,3.1297396000
39.8663116800,3.1296794300
39.8662551000,3.1297337000
39.8662608000,3.1297242000
39.8662665000,3.1297144000
39.8663224000,3.1296534200
39.8662720000,3.1297050000
39.8662771000,3.1296958000
39.8662807000,3.1296890000
39.8663339200,3.1296274700
39.8662872000,3.1296752000
39.8662914000,3.1296653000
39.8663325500,3.1296045200
39.8662931000,3.1296610000
39.8662961000,3.1296538000
39.8663001000,3.1296435000
39.8662148000,3.1294037000
39.8662796000,3.1295816000
39.8663393400,3.1295765900
39.8662756000,3.1295743000
39.8662763000,3.1295638000
39.8663397500,3.1295469700
39.8662773000,3.1295561000
39.8662783000,3.1295416000
39.8662784000,3.1295296000
39.8663406900,3.1295150700
39.8662790000,3.1295175000
39.8662793000,3.1295061000
39.8662793000,3.1294944000
39.8663439000,3.1294754500
39.8662800000,3.1294834000
39.8662804000,3.1294725000
39.8663431500,3.1294443300
39.8662819000,3.1294655000
39.8662827000,3.1294510000
39.8662817000,3.1294395000
39.8663253400,3.1294265700
39.8662261000,3.1294103000
39.8662859000,3.1294303000
39.8662614000,3.1294021000
39.8662574000,3.1293951000
39.8663188800,3.1293983200
39.8662541000,3.1293872000
39.8662505000,3.1293788000
39.8663096800,3.1293691000
39.8662478000,3.1293731000
39.8662434000,3.1293606000
39.8662390000,3.1293521000
39.8662946300,3.1293409000
39.8662357000,3.1293427000
39.8662303000,3.1293343000
39.8662244000,3.1293262000
39.8662831200,3.1293126100
39.8662188000,3.1293177000
39.8662134000,3.1293101000
39.8662151000,3.1294021000
39.8662652700,3.1292928200
39.8661980000,3.1293071000
39.8661962000,3.1293054000
39.8661905000,3.1292995000
39.8662478000,3.1292781000
39.8661863000,3.1292932000
39.8661801000,3.1292854000
39.8661740000,3.1292782000
39.8662285100,3.1292676800
39.8661680000,3.1292700000
39.8661621000,3.1292627000
39.8662140100,3.1292480400
39.8661581000,3.1292576000
39.8661499000,3.1292466000
39.8661433000,3.1292394000
39.8661971400,3.1292330700
39.8661374000,3.1292306000
39.8661304000,3.1292229000
39.8662156000,3.1294038000
39.8661266000,3.1292171000
39.8661096000,3.1291989000
39.8661816100,3.1292075600
39.8661123000,3.1291992000
39.8661086000,3.1291921000
39.8661668000,3.1291828500
39.8661061000,3.1291871000
39.8661011000,3.1291759000
39.8660957000,3.1291674000
39.8661543900,3.1291571500
39.8660920000,3.1291577000
39.8660862000,3.1291483000
39.8660808000,3.1291397000
39.8661425600,3.1291282600
39.8660755000,3.1291289000
39.8660707000,3.1291201000
39.8661243100,3.1290994500
39.8660732000,3.1291099000
39.8660722000,3.1290927000
39.8660688000,3.1290816000
39.8662096000,3.1293985000
39.8661119400,3.1290711500
39.8660742000,3.1290540000
39.8660713000,3.1290463000
39.8660678000,3.1290378000
39.8661005200,3.1290474600
39.8660661000,3.1290278000
39.8660633000,3.1290172000
39.8660890100,3.1290292000
39.8660631000,3.1290114000
39.8660596000,3.1289980000
39.8660559000,3.1289878000
39.8660765200,3.1290039100
39.8660544000,3.1289784000
39.8660511000,3.1289681000
39.8660475000,3.1289580000
39.8660660100,3.1289814400
39.8660443000,3.1289478000
39.8660411000,3.1289378000
39.8637105000,3.1232581000
39.8660399000,3.1289314000
39.8660570300,3.1289586000
39.8660375000,3.1289222000
39.8660351000,3.1289147000
39.8660324000,3.1289061000
39.8660511300,3.1289305000
39.8660314000,3.1289030000
39.8660301000,3.1288966000
39.8660269000,3.1288862000
39.8660243000,3.1288772000
39.8660434200,3.1288975000
39.8660215000,3.1288653000
39.8660192000,3.1288560000
39.8660362100,3.1288623300
39.8660184000,3.1288495000
39.8660178000,3.1288451000
39.8660152000,3.1288349000
39.8660122000,3.1288238000
39.8660233700,3.1288397800
39.8660092000,3.1288132000
39.8660055000,3.1288025000
39.8660011000,3.1287914000
39.8660078800,3.1288173600
39.8632994000,3.1232544000
39.8659909000,3.1287642000
39.8659898000,3.1287623000
39.8659963500,3.1287894400
39.8659881000,3.1287577000
39.8659847000,3.1287482000
39.8659811000,3.1287389000
39.8659795300,3.1287655700
39.8659764000,3.1287300000
39.8659718000,3.1287205000
39.8659672000,3.1287104000
39.8659646900,3.1287419700
39.8659617000,3.1287014000
39.8659569000,3.1286914000
39.8659510700,3.1287131600
39.8659528000,3.1286847000
39.8659466000,3.1286725000
39.8659422000,3.1286623000
39.8659417900,3.1286823200
39.8627486000,3.1232993000
39.8659401000,3.1286578000
39.8659371000,3.1286514000
39.8659325000,3.1286409000
39.8659282000,3.1286307000
39.8659295700,3.1286550700
39.8659231000,3.1286205000
39.8659185000,3.1286115000
39.8659146000,3.1286038000
39.8659176500,3.1286319700
39.8659080000,3.1285924000
39.8659029000,3.1285823000
39.8659029200,3.1286171300
39.8658971000,3.1285730000
39.8658922000,3.1285642000
39.8658872000,3.1285552000
39.8658925500,3.1285971900
39.8658810000,3.1285474000
39.8658756000,3.1285379000
39.8658804800,3.1285756200
39.8628752000,3.1233184000
39.8658705000,3.1285294000
39.8658627000,3.1285194000
39.8658565000,3.1285106000
39.8658654600,3.1285605600
39.8658532000,3.1285080000
39.8658496000,3.1285042000
39.8658432000,3.1284962000
39.8658370000,3.1284885000
39.8658462500,3.1285434200
39.8658293000,3.1284826000
39.8658214000,3.1284749000
39.8658155000,3.1284692000
39.8658307300,3.1285187300
39.8658064000,3.1284625000
39.8657993000,3.1284557000
39.8658152200,3.1284958900
39.8657954000,3.1284530000
39.8657917000,3.1284498000
39.8657845000,3.1284422000
39.8657774000,3.1284341000
39.8653029000,3.1287882000
39.8657993900,3.1284728000
39.8657702000,3.1284253000
39.8657642000,3.1284168000
39.8657581000,3.1284080000
39.8657856500,3.1284452800
39.8657523000,3.1283987000
